"REF_DATE","GEO","DGUID","Prices","Sector","Flows and stocks","Assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5582","","","","0"
"2019-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5614","","","","0"
"2020-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5634","","","","0"
"2020-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5641","","","","0"
"2020-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5676","","","","0"
"2020-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5711","","","","0"
"2021-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5746","","","","0"
"2021-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5796","","","","0"
"2021-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5861","","","","0"
"2021-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5925","","","","0"
"2022-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5954","","","","0"
"2022-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","5994","","","","0"
"2022-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","6046","","","","0"
"2022-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","6091","","","","0"
"2023-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","6110","","","","0"
"2023-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","6141","","","","0"
"2023-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","6181","","","","0"
"2023-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456046","3.2.1.3.2","6215","","","","0"
"2015-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2079","","","","0"
"2015-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2070","","","","0"
"2015-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2063","","","","0"
"2015-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2057","","","","0"
"2016-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2053","","","","0"
"2016-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2047","","","","0"
"2016-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2043","","","","0"
"2016-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2041","","","","0"
"2017-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2053","","","","0"
"2017-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2061","","","","0"
"2017-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2074","","","","0"
"2017-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2091","","","","0"
"2018-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2104","","","","0"
"2018-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2115","","","","0"
"2018-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2129","","","","0"
"2018-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2146","","","","0"
"2019-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2159","","","","0"
"2019-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2170","","","","0"
"2019-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2183","","","","0"
"2019-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2198","","","","0"
"2020-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2216","","","","0"
"2020-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2224","","","","0"
"2020-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2237","","","","0"
"2020-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2250","","","","0"
"2021-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2280","","","","0"
"2021-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2304","","","","0"
"2021-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2331","","","","0"
"2021-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2362","","","","0"
"2022-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2383","","","","0"
"2022-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2399","","","","0"
"2022-07","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2420","","","","0"
"2022-10","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2444","","","","0"
"2023-01","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2462","","","","0"
"2023-04","Prince Edward Island","2016A000211","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456047","3.2.1.3.3","2476","","","","0"
